PLACEKEY,PARENT_PLACEKEY,SAFEGRAPH_PLACE_ID,STORE_ID,LOCATION_NAME,STREET_ADDRESS,CITY,POSTAL_CODE,WEBSITE,LATITUDE,LONGITUDE,NAICS_CODE,SUB_CATEGORY,WKT_AREA_SQ_METERS,GEOMETRY_TYPE,POLYGON_CLASS,IS_SYNTHETIC,ENCLOSED,INCLUDES_PARKING_LOT,GEOID,nbhd_class,share_in_city,in_city_la,miles_to_raid,nearest_site,veraset_days_2025,mean_visits_2025,mean_daily_visits_pre,mean_daily_visits_post,veraset_days_2024,mean_visits_2024,advan_venues_inside,in_la_parks_geojson,has_polygon,has_visit_data,area_m2,suspect_reason,quality_tier
zzy-222@5z5-3sc-rkz,,sg:aec912b7d6fd328692938116328eccf0,,Jardin de Roca Park,5051 Irwindale Ave,Irwindale,91706,,34.104485,-117.934879,712190,Nature Parks and Other Similar Institutions,1236,POLYGON,OWNED_POLYGON,True,False,,06037404600,70+ Latino,0.0,False,11.638,Whittier,0,,,,0,,0,False,True,False,1236.0,synthetic polygon; under 0.2 ha: a park fragment or a point feature,suspect
22y-225@5z5-3mn-qmk,,sg:ad6fdb682adb37bf99eddc27cc3c987b,,Commerce City Dept of Parks & Recreation,4725 Astor Ave,Commerce,90040,,34.007831,-118.171341,712190,Nature Parks and Other Similar Institutions,1086,POLYGON,OWNED_POLYGON,False,False,False,06037532302,70+ Latino,0.0016,False,2.771,Huntington Park,0,,,,0,,0,False,True,False,1086.0,under 0.2 ha: a park fragment or a point feature,suspect
22y-227@5z5-35r-fmk,,sg:45c8414cfdb93026bfb5efd0f18c1eda,,Eisenhower Park,601 N 2nd Ave,Arcadia,91006,,34.146937,-118.025553,712190,Nature Parks and Other Similar Institutions,64,POLYGON,OWNED_POLYGON,False,False,False,06037430400,Other,0.0,False,12.203,Cypress Park,0,,,,0,,0,False,True,False,64.0,under 0.2 ha: a park fragment or a point feature,suspect
zzy-222@5z4-rqw-5j9,,sg:42f9dcd5923e3a6b93c919b20cb262df,,Lemon Trail,Lemon Trail,Walnut,91789,,34.010979,-117.864853,712190,Nature Parks and Other Similar Institutions,197,POLYGON,OWNED_POLYGON,False,False,False,06037403401,Other,0.0,False,11.031,Whittier,0,,,,0,,0,False,True,False,197.0,under 0.2 ha: a park fragment or a point feature,suspect
zzy-222@5z5-3qj-pjv,,sg:9a4ad065f2213f54b268192ab473dcf2,,Valle Vista Trailhead,Valle Vista Trailhead,Glendale,91206,,34.1826,-118.276225,712190,Nature Parks and Other Similar Institutions,1849,POLYGON,SHARED_POLYGON,False,False,False,06037300702,70+ NL White,0.0,False,7.513,Cypress Park,5,7.4,,7.4,0,,0,False,True,True,1849.0,under 0.2 ha: a park fragment or a point feature,suspect
zzy-222@5z6-3cn-99f,,sg:4945758cc7ef3bd98e6b18e944002bb1,,Alamitos Beach Long Beach,Alamitos Beach Long Beach,Long Beach,90814,,33.771195,-118.166037,712190,Nature Parks and Other Similar Institutions,106,POLYGON,OWNED_POLYGON,False,False,False,06037576801,Other,0.0,False,8.156,Paramount,0,,,,0,,0,False,True,False,106.0,under 0.2 ha: a park fragment or a point feature,suspect
228-227@5z6-3n4-789,,sg:79cf6851b3ae32cda198848b6d808e58,,El Dorado Skatepark,2760 N Studebaker Rd,Long Beach,90815,https://www.youtube.com/channel/UC7yaHG02Mk1I7jjdV-0iX4Q,33.806544,-118.098711,712190,Nature Parks and Other Similar Institutions,1284,POLYGON,OWNED_POLYGON,False,False,False,06037574400,Other,0.0,False,7.513,Paramount,0,,,,0,,0,False,True,False,1284.0,under 0.2 ha: a park fragment or a point feature,suspect
zzy-222@5z4-zfx-grk,,sg:98ad90c1fbcc3243bcc5dd1f3a0ba89f,,Heavenly Pond,Heavenly Pond,Los Angeles,90210,http://justabovesunset.com/now/html/heavenly_pond.htm,34.120387,-118.411541,712190,Nature Parks and Other Similar Institutions,1236,POLYGON,OWNED_POLYGON,True,False,,06037261104,70+ NL White,1.0,True,9.135,Westlake,0,,,,0,,0,False,True,False,1236.0,synthetic polygon; under 0.2 ha: a park fragment or a point feature,suspect
zzy-223@5z4-x99-s3q,zzw-222@5z4-x96-68v,sg:98ded646b4ee36119fb685d93db954d0,,City of Lancaster Parks Recreation & Arts,44501 5th St E,Lancaster,93535,,34.691983,-118.123438,712190,Nature Parks and Other Similar Institutions,65,POLYGON,OWNED_POLYGON,False,False,False,06037900607,Other,0.0,False,33.628,Pacoima,0,,,,0,,0,False,True,False,65.0,under 0.2 ha: a park fragment or a point feature,suspect
zzy-222@5z4-n2k-8sq,,sg:73af5b42f4fb489b8605f776d77a2ee3,,Bridge to Nowhere,Bridge to Nowhere,Los Angeles,91759,http://www.localhikes.com/Hikes/EastFork_4472.asp,34.28327,-117.747074,712190,Nature Parks and Other Similar Institutions,1236,POLYGON,OWNED_POLYGON,True,False,,06037930400,Other,0.0002,False,27.957,Whittier,0,,,,0,,0,False,True,False,1236.0,synthetic polygon; under 0.2 ha: a park fragment or a point feature,suspect
zzy-224@5z5-3r6-gc5,,sg:593117bfa7804b9a9feda04769fba05c,,Hollyridge Trail,Beachwood Dr,Los Angeles,90068,http://hollywoodsign.org/hiking-to-the-sign/,34.1046,-118.320926,712190,Nature Parks and Other Similar Institutions,413,POLYGON,OWNED_POLYGON,False,False,False,06037190302,Other,1.0,True,4.366,Westlake,0,,,,0,,0,False,True,False,413.0,under 0.2 ha: a park fragment or a point feature,suspect
zzy-226@5z5-35k-7nq,,sg:9056deca3ee941f08c9735d766a29544,,Hermit Falls,Hermit Falls,Sierra Madre,91016,,34.19122,-118.017086,712190,Nature Parks and Other Similar Institutions,1236,POLYGON,,True,False,,06037430301,Other,0.0,False,14.022,Cypress Park,30,28.4,,,0,,0,False,True,True,1236.0,synthetic polygon; under 0.2 ha: a park fragment or a point feature,suspect
zzy-222@5z5-3ny-f9f,,sg:4e5ce6e975413c0582e57f8005ee7979,,Prospect Stairs (East),1808 Prospect Strs,Los Angeles,90027,,34.101565,-118.285072,712190,Nature Parks and Other Similar Institutions,397,POLYGON,OWNED_POLYGON,False,False,False,06037195300,Other,1.0,True,3.229,Westlake,0,,,,0,,0,False,True,False,397.0,under 0.2 ha: a park fragment or a point feature,suspect
226-227@5z6-3q5-2c5,,sg:727f507610d63ce09e3e15e09ed7d55d,,St Johns - Hyde Park E,6505 8th Ave,Los Angeles,90043,,33.980385,-118.326659,712190,Nature Parks and Other Similar Institutions,203,POLYGON,OWNED_POLYGON,False,False,False,06037234901,Other,1.0,True,2.206,Ladera Heights,0,,,,0,,0,False,True,False,203.0,under 0.2 ha: a park fragment or a point feature,suspect
zzy-222@5z4-zfd-h5z,,sg:7c01c912030a3e9286d50bd61aee3be7,,Kimmygates.co,Kimmygates.co,Encino,91406,http://www.kimmygates.com/,34.185575,-118.512639,712190,Nature Parks and Other Similar Institutions,1236,POLYGON,OWNED_POLYGON,True,False,,06037980024,Other,1.0,True,7.872,Pacoima,0,,,,0,,0,False,True,False,1236.0,synthetic polygon; under 0.2 ha: a park fragment or a point feature,suspect
zzy-222@5z4-rg5-jy9,,sg:29392f78f8ec346bb3569b66f8e3a1e7,,Trailview Park,2625 Saleroso Dr,Rowland Heights,91748,,33.977018,-117.909886,712190,Nature Parks and Other Similar Institutions,311,POLYGON,OWNED_POLYGON,False,False,False,06037408627,Other,0.0,False,8.032,Whittier,0,,,,31,26.451612903225808,0,False,True,False,311.0,under 0.2 ha: a park fragment or a point feature,suspect
223-22d@5z5-3mt-jy9,,sg:7f7180e79d8132ec91d425737fcaa495,,Belvedere Lakeside Park East L. A. Civic Center,4801 E 3rd St,Los Angeles,90022,,34.034359,-118.159535,712190,Nature Parks and Other Similar Institutions,2457,POLYGON,OWNED_POLYGON,False,False,False,06037530400,70+ Latino,0.0,False,4.112,Warehouse District,0,,,,0,,0,False,True,False,2457.0,,clean
zzy-222@5z4-mkt-c5z,,sg:b127bf98311432f9b426532c951db838,,Crystal Lake Angeles National Forest California,Crystal Lake Angeles National Forest California,Azusa,91702,http://www.crystallake.name/,34.319239,-117.846827,712190,Nature Parks and Other Similar Institutions,1236,POLYGON,OWNED_POLYGON,True,False,,06037930400,Other,0.0002,False,27.059,Whittier,0,,,,0,,0,False,True,False,1236.0,synthetic polygon; under 0.2 ha: a park fragment or a point feature,suspect
zzy-222@5z6-3dm-td9,,sg:b67726c6ede535d8b708e03a444cc673,,Kelvin Canyon Trail,Kelvin Canyon Trail,Palos Verdes Peninsula,90274,,33.777243,-118.361173,712190,Nature Parks and Other Similar Institutions,835,POLYGON,OWNED_POLYGON,False,False,False,06037670201,Other,0.0,False,12.676,Paramount,0,,,,0,,0,False,True,False,835.0,under 0.2 ha: a park fragment or a point feature,suspect
zzy-224@5z4-rnn-k4v,,sg:39a1a48ebb6f3fb29da4ccaf99864ff7,,Pomona Civic Center Park,235 E 7th St,Pomona,91766,,34.054089,-117.751365,712190,Nature Parks and Other Similar Institutions,385,POLYGON,OWNED_POLYGON,False,False,False,06037408800,Other,0.0,False,18.136,Whittier,0,,,,0,,0,False,True,False,385.0,under 0.2 ha: a park fragment or a point feature,suspect
zzy-222@5z4-zrd-5mk,,sg:d70c292476a93909b6878679f62dc3c4,,Malibu Rd Beach,Malibu Rd Beach,Malibu,90265,,34.029907,-118.70625,712190,Nature Parks and Other Similar Institutions,173,POLYGON,OWNED_POLYGON,False,False,False,06037800504,70+ NL White,0.0,False,19.815,Ladera Heights,0,,,,0,,0,False,True,False,173.0,under 0.2 ha: a park fragment or a point feature,suspect
zzy-226@5z6-43f-pqf,,sg:0dba0cc344083b8a968d00b6e727172e,,Marine Park Lot (Mother's Beach),Marine Park Lot (Mother's Beach),Long Beach,90803,,33.756979,-118.119556,712190,Nature Parks and Other Similar Institutions,1236,POLYGON,OWNED_POLYGON,True,False,,06037577501,70+ NL White,0.0,False,9.816,Paramount,0,,,,0,,0,False,True,False,1236.0,synthetic polygon; under 0.2 ha: a park fragment or a point feature,suspect
zzz-222@5z5-32x-nt9,,sg:c5bb20f3f6fe4511b76161255c9c9791,,Rubio Canyon Open Space,Rubio Canyon Open Space,Altadena,91001,,34.202232,-118.119369,712190,Nature Parks and Other Similar Institutions,172517,POLYGON,OWNED_POLYGON,False,False,False,06037460101,Other,0.0,False,10.207,Cypress Park,3,7.666666666666667,,7.666666666666667,0,,0,True,True,True,172517.0,,clean
zzy-222@5z4-vvk-wzf,,sg:fb73678245273ec5ae3868ab596a458f,,Tesoro del Valle Passive Park & Athletic Field,Tesoro del Valle Passive Park & Athletic Field,Valencia,91390,,34.474931,-118.55738,712190,Nature Parks and Other Similar Institutions,1236,POLYGON,OWNED_POLYGON,True,False,,06037920120,Other,0.0,False,15.81,Pacoima,0,,,,0,,0,False,True,False,1236.0,synthetic polygon; under 0.2 ha: a park fragment or a point feature,suspect
22f-223@5z6-3bf-pd9,,sg:d5423626b81b3427bd11b1192f69c7f2,,Neptune Service Yard,435 N Neptune Ave,Wilmington,90744,,33.774882,-118.269076,712190,Nature Parks and Other Similar Institutions,1928,POLYGON,SHARED_POLYGON,False,False,False,06037294830,70+ Latino,1.0,True,9.187,Paramount,0,,,,0,,0,False,True,False,1928.0,under 0.2 ha: a park fragment or a point feature,suspect
zzy-229@5z4-z62-kvf,,sg:700c2d980e9d3f0cb8e9816497d7c78d,,Playa. Malibu,Playa. Malibu,Malibu,90265,,34.038759,-118.65711,712190,Nature Parks and Other Similar Institutions,504,POLYGON,SHARED_POLYGON,False,False,False,06037800504,70+ NL White,0.0,False,17.148,Ladera Heights,0,,,,0,,0,False,True,False,504.0,under 0.2 ha: a park fragment or a point feature,suspect
274-224@5z5-3qv-kmk,zzw-222@5z5-3qv-7wk,sg:daddda92756d389b9723ebb24a22f708,,South Bowl,Scholars Ln,Los Angeles,90089,,34.022377,-118.285131,712190,Nature Parks and Other Similar Institutions,30902,POLYGON,SHARED_POLYGON,True,False,,06037222700,Other,1.0,True,2.234,Fashion District,0,,,,0,,1,True,True,False,30902.0,shared default 30902 m2 polygon; synthetic polygon,suspect
zzy-223@5z4-z4x-6x5,,sg:48f87df905673d21933b11aef7060592,,Calabasas Peak Open Space,Calabasas Peak Open Space,Topanga,91302,,34.112185,-118.652381,712190,Nature Parks and Other Similar Institutions,159958,POLYGON,OWNED_POLYGON,False,False,,06037800104,70+ NL White,0.0,False,17.115,Pacoima,0,,,,0,,0,True,True,False,159958.0,,clean
zzy-227@5z6-3gr-qfz,,sg:f5c9ac0690213d01b8ec27be16eaa6de,,The Pier Manhattan Beach,Manhattan Beach Blvd,Manhattan Beach,90266,,33.887129,-118.393982,712190,Nature Parks and Other Similar Institutions,275,POLYGON,OWNED_POLYGON,False,False,False,06037620802,70+ NL White,0.0,False,7.201,Ladera Heights,0,,,,0,,0,False,True,False,275.0,under 0.2 ha: a park fragment or a point feature,suspect
zzy-222@5xq-49c-rff,,sg:22d3f7fca826301bae196ec6e3aa9174,,Charmlee County Park,Charmlee County Park,Malibu,90265,,34.049678,-118.882154,712190,Nature Parks and Other Similar Institutions,1236,POLYGON,OWNED_POLYGON,True,False,,06037800406,70+ NL White,0.0,False,29.978,Ladera Heights,0,,,,0,,0,False,True,False,1236.0,synthetic polygon; under 0.2 ha: a park fragment or a point feature,suspect
22n-236@5z4-n32-47q,,sg:9391e8bf81983af4ad37cccbc637697e,,The La Verne Land Conservancy,1407 Foothill Blvd,La Verne,91750,http://www.lvlc.org/,34.118894,-117.776002,712190,Nature Parks and Other Similar Institutions,664,POLYGON,SHARED_POLYGON,False,False,False,06037401601,Other,0.0,False,18.909,Whittier,0,,,,32,45.4375,0,False,True,False,664.0,under 0.2 ha: a park fragment or a point feature,suspect
222-227@5xq-49b-9cq,,sg:3a664dc31c2c3792bd402f3e1c2b7e35,,Parks & Recreation Department Angeles District Leo Carrillo State Beach,35000 Pacific Coast Hwy,Malibu,90265,,34.062214,-118.92791,712190,Nature Parks and Other Similar Institutions,1236,POLYGON,OWNED_POLYGON,True,False,,06037800406,70+ NL White,0.0,False,32.234,Pacoima,0,,,,0,,0,False,True,False,1236.0,synthetic polygon; under 0.2 ha: a park fragment or a point feature,suspect
222-228@5z4-rgz-cbk,222-222@5z4-rgz-cbk,sg:0f5d068343463da3b6220c342e90c5c2,,Biola Softball Field,13701 Adelfa Dr,La Mirada,90638,,33.905488,-118.006222,712190,Nature Parks and Other Similar Institutions,217,POLYGON,SHARED_POLYGON,False,False,False,06037503602,Other,0.0,False,4.816,Whittier,0,,,,0,,0,False,True,False,217.0,under 0.2 ha: a park fragment or a point feature,suspect
24f-224@5z6-3fy-jqf,,sg:31a67887d1ed31c6a45e667e84419e02,,Beach House at Hermosa,1300 The Strand,Hermosa Beach,90254,,33.863161,-118.401967,712190,Nature Parks and Other Similar Institutions,610,POLYGON,SHARED_POLYGON,False,False,False,06037621005,70+ NL White,0.0,False,8.919,Ladera Heights,0,,,,0,,0,False,True,False,610.0,under 0.2 ha: a park fragment or a point feature,suspect
zzy-226@5z4-zxd-djv,,sg:d7fb55c2d1ee32d5b7ccb0726f0b5485,,Oberrieder Dog Park,Bluff Creek Dr,Los Angeles,90045,,33.975238,-118.414736,712190,Nature Parks and Other Similar Institutions,506,POLYGON,OWNED_POLYGON,False,False,False,06037275604,Other,1.0,True,3.047,Ladera Heights,0,,,,22,8.636363636363637,0,False,True,False,506.0,under 0.2 ha: a park fragment or a point feature,suspect
227-225@5z5-35f-xwk,,sg:8598be40faee3e2eb1d9c34b28e648a5,,SANTA ANITA PARK - Infield East,225 Colorado Pl,Arcadia,91007,,34.143277,-118.039602,712190,Nature Parks and Other Similar Institutions,1409,POLYGON,OWNED_POLYGON,False,False,False,06037430721,Other,0.0,False,11.363,Cypress Park,0,,,,0,,0,False,True,False,1409.0,under 0.2 ha: a park fragment or a point feature,suspect
zzy-222@5z4-zrt-t5f,,sg:1dff1a61d534338b8af96241ac7f1b50,,Latigo Canyon,Latigo Canyon,Malibu,90265,,34.034956,-118.757235,712190,Nature Parks and Other Similar Institutions,1236,POLYGON,OWNED_POLYGON,True,False,,06037800412,70+ NL White,0.0,False,22.754,Ladera Heights,0,,,,0,,0,False,True,False,1236.0,synthetic polygon; under 0.2 ha: a park fragment or a point feature,suspect
222-222@5z5-3t2-whq,,sg:97f4833537ae3289b47ab1ef24fc3a09,,Monrovia Skatepark,847 E Olive Ave,Monrovia,91016,,34.144846,-117.987293,712190,Nature Parks and Other Similar Institutions,1236,POLYGON,SHARED_POLYGON,True,False,,06037431002,Other,0.0,False,12.904,Whittier,0,,,,0,,0,False,True,False,1236.0,synthetic polygon; under 0.2 ha: a park fragment or a point feature,suspect
222-226@5z4-z4d-yd9,,sg:6dae38dad44639b08070f3ebc3be6ae0,,Topanga State Park,Topanga State Park,Los Angeles,90272,http://topanga-state-park-los-angeles-usa-3.placestars.com/,34.103005,-118.583844,712190,Nature Parks and Other Similar Institutions,46472462,POLYGON,OWNED_POLYGON,False,False,True,06037800104,70+ NL White,0.0,False,14.873,Pacoima,1,7.0,,,0,,7,True,True,True,46472462.0,,clean
zzy-223@5z6-3gs-brk,,sg:afb172a2bc3a30c98c1b495099b5c032,,16th St Lifeguard Tower,16 Th St,Hermosa Beach,90254,,33.866346,-118.395327,712190,Nature Parks and Other Similar Institutions,3656,POLYGON,OWNED_POLYGON,False,False,False,06037621001,70+ NL White,0.0,False,8.618,Ladera Heights,0,,,,0,,0,False,True,False,3656.0,,clean
zzy-224@5z5-34r-4gk,,sg:bb547b8ac81338d1b59e1bb92cd47b2c,,Monrovia Canyon Hiking Trail,Monrovia Canyon Hiking Trail,Pasadena,91106,,34.150069,-118.126168,712190,Nature Parks and Other Similar Institutions,197,POLYGON,OWNED_POLYGON,False,False,False,06037462302,Other,0.0,False,7.291,Cypress Park,0,,,,0,,0,False,True,False,197.0,under 0.2 ha: a park fragment or a point feature,suspect
222-223@5z4-vrb-qfz,,sg:aaaaa822a6f735a686a254674f6bbdce,,Placerita hiking,19152 Placerita Canyon Rd,Newhall,91321,,34.378153,-118.467397,712190,Nature Parks and Other Similar Institutions,968,POLYGON,OWNED_POLYGON,False,False,False,06037930400,Other,0.0002,False,7.604,Pacoima,0,,,,0,,0,False,True,False,968.0,under 0.2 ha: a park fragment or a point feature,suspect
zzy-222@5z5-3k6-zs5,,sg:412eee2db1133a76981f71f45d25848f,,Monterey Park-atlantic Sq,Monterey Park-atlantic Sq,Monterey Park,91754,,34.045011,-118.140305,712190,Nature Parks and Other Similar Institutions,216,POLYGON,OWNED_POLYGON,False,False,False,06037482701,Other,0.0,False,5.37,Warehouse District,0,,,,0,,0,False,True,False,216.0,under 0.2 ha: a park fragment or a point feature,suspect
zzy-222@5z6-3gy-q9f,,sg:9a40bf4be6b036ecb8ff15b412f41539,,Hermosa Beach 4Th Street,Hermosa Beach 4Th Street,Hermosa Beach,90254,,33.857414,-118.393713,712190,Nature Parks and Other Similar Institutions,251,POLYGON,SHARED_POLYGON,False,False,False,06037621104,Other,0.0,False,9.205,Ladera Heights,0,,,,0,,0,False,True,False,251.0,under 0.2 ha: a park fragment or a point feature,suspect
zzy-222@5z5-3r7-cdv,,sg:ca87fad3cc8a3993bce03f245e9c9a4b,,Enchanted Forest,Enchanted Forest,Los Angeles,90038,http://www.enchantedforest.com/,34.089202,-118.312908,712190,Nature Parks and Other Similar Institutions,1142,POLYGON,OWNED_POLYGON,False,False,False,06037191720,70+ Latino,1.0,True,3.272,Westlake,0,,,,0,,0,False,True,False,1142.0,under 0.2 ha: a park fragment or a point feature,suspect
zzy-222@5z4-zg2-28v,,sg:bb7189fd761a4539bbec6e707ebe6695,,Trebek Open Space,2500 Nichols Canyon Rd,Los Angeles,90046,,34.114371,-118.358898,712190,Nature Parks and Other Similar Institutions,1236,POLYGON,OWNED_POLYGON,True,False,,06037194101,70+ NL White,1.0,True,6.397,Westlake,43,10.930232558139535,,,32,9.6875,0,False,True,True,1236.0,synthetic polygon; under 0.2 ha: a park fragment or a point feature,suspect
zzy-222@5z6-3ds-wp9,,sg:d4c758f6893d3bd6bd39ec0580b2f60d,,Inspiration Point,Unnamed Road,Rancho Palos Verdes,90275,,33.736692,-118.369218,712190,Nature Parks and Other Similar Institutions,1236,POLYGON,OWNED_POLYGON,True,False,,06037670604,Other,0.0,False,14.869,Paramount,0,,,,0,,0,False,True,False,1236.0,synthetic polygon; under 0.2 ha: a park fragment or a point feature,suspect
zzy-222@5z4-vqt-z75,,sg:09fd64e608b93d6a8684d53ac6e3485c,,Kagel Mountain,Kagel Mountain,Sylmar,91342,,34.317272,-118.373202,712190,Nature Parks and Other Similar Institutions,309,POLYGON,OWNED_POLYGON,False,False,False,06037930400,Other,0.0002,False,4.232,Pacoima,0,,,,0,,0,False,True,False,309.0,under 0.2 ha: a park fragment or a point feature,suspect
zzy-228@5z5-3rr-xyv,,sg:07a0ba2b5fdb39589e117bbad9062037,,Bolsa Chica Beach,Bolsa Chica Beach,Los Angeles,90012,,34.049112,-118.242094,712190,Nature Parks and Other Similar Institutions,5377,POLYGON,OWNED_POLYGON,False,False,False,06037206201,Other,1.0,True,1.072,Fashion District,0,,,,0,,0,False,True,False,5377.0,,clean
zzy-226@5z4-z6w-2ff,,sg:608c57c9acd03e959928a06550d7e049,,Pacific Palisades Stairs,Pacific Palisades Stairs,Pacific Palisades,90272,,34.038321,-118.556194,712190,Nature Parks and Other Similar Institutions,180,POLYGON,OWNED_POLYGON,False,False,False,06037262604,70+ NL White,1.0,True,11.539,Ladera Heights,0,,,,0,,0,False,True,False,180.0,under 0.2 ha: a park fragment or a point feature,suspect
22h-222@5z4-z7x-bzf,,sg:a24196ab555b3b3d888f9dc3889a011e,,Strawberry hill,29729 Strawberry Hill Dr,Agoura Hills,91301,,34.150245,-118.772449,712190,Nature Parks and Other Similar Institutions,712,POLYGON,OWNED_POLYGON,False,False,False,06037800324,Other,0.0,False,21.59,Pacoima,0,,,,0,,0,False,True,False,712.0,under 0.2 ha: a park fragment or a point feature,suspect
zzy-222@5z5-3ph-mtv,,sg:28d2cfb50f9b3e1895b52aaf2ecafbfa,,Griffith Park Train Rides,5300 Zoo Dr,Los Angeles,90027,http://www.griffithparktrainrides.com/,34.149896,-118.284065,712190,Nature Parks and Other Similar Institutions,1236,POLYGON,OWNED_POLYGON,True,False,,06037980009,Other,0.9988,True,5.764,Cypress Park,0,,,,0,,0,False,True,False,1236.0,synthetic polygon; under 0.2 ha: a park fragment or a point feature,suspect
zzy-222@5z6-3qq-gkz,,sg:f2b8ba5c41a53a85b198f9fa9ce720b1,,Salt Lake Park Huntington Park,Salt Lake Park Huntington Park,Huntington Park,90255,,33.97523,-118.206771,712190,Nature Parks and Other Similar Institutions,255,POLYGON,OWNED_POLYGON,False,False,False,06037533204,70+ Latino,0.0,False,1.042,Huntington Park,0,,,,0,,0,False,True,False,255.0,under 0.2 ha: a park fragment or a point feature,suspect
